Rede, Jogador, ID do Jogo, Stake, Data de Início, Data de Conclusão, Participantes, Rake, Jogo, Estrutura, Velocidade, Resultado (incluindo Rake), Posição, Bandeiras, Moeda, Reentradas/Recompras, Duração, Jogadores por mesa, Prêmio, Nome, Total de Reentradas, Prêmio de Recompensa
PokerStars,"iagomialaret",3986372737,50.0,2026-03-29 13:30,2026-03-29 23:08,3344,5.0,H,No Limit,Normal,-55.00,3510,Bounty Progressive-Bounty Multi-Entry,USD,,34683,8,,"$55 Mini Bounty Builder HR [Progressive KO], $200K Gtd",1076,
PokerStars,"iagomialaret",3986372748,9.8,2026-03-29 16:02,2026-03-29 22:53,1878,1.2,H,No Limit,Normal,-4.79,396,Multi-Entry,USD,,24672,8,6.21,"$11 Mini Sunday Fenomeno, $20K Gtd",494,
PokerStars,"iagomialaret",3986372748,9.8,2026-03-29 16:02,2026-03-29 22:53,1878,1.2,H,No Limit,Normal,-4.79,2046,Multi-Entry,USD,,24672,8,6.21,"$11 Mini Sunday Fenomeno, $20K Gtd",494,
PokerStars,"iagomialaret",3986372377,14.7,2026-03-29 14:30,2026-03-29 22:26,1505,1.8,H,No Limit,Normal,-16.50,1034,Bounty Progressive-Bounty Multi-Entry,USD,,28566,8,,"Bounty Builder $16.50, $20K Gtd",225,
iPoker,"MaievShadowsong",1158048802,13.65,2026-03-29 15:40,2026-03-29 22:22,228,1.35,H,No Limit,Normal,-15.00,184,Deep-Stack Multi-Entry,EUR,,24160,7,,"Lucky Seven [7-Max]",73,
GGNetwork,"CashinAintEasy",272476228,40.48,2026-03-29 12:30,2026-03-29 22:21,6544,3.52,H,No Limit,Normal,-34.00,6095,Bounty Deep-Stack Multi-Entry,USD,,35512,8,10.0,"WSOP-SC: $44 Bounty Flowery FORTY STACK",2117,
iPoker,"MaievShadowsong",1158025360,22.75,2026-03-29 12:30,2026-03-29 22:19,1179,2.25,H,No Limit,Normal,-19.31,784,Bounty Deep-Stack Multi-Entry,EUR,,35345,8,5.69,"€30,000 GTD BOUNTY KING",333,5.69
GGNetwork,"CashinAintEasy",272476220,23.0,2026-03-29 12:00,2026-03-29 22:11,6342,2.0,H,No Limit,Normal,-25.00,,Deep-Stack Multi-Entry,USD,,36713,8,,"WSOP-SC: $25 Mini GRAND PRIX Super Circuit",2037,
PokerStars,"iagomialaret",3986372723,24.55,2026-03-29 11:30,2026-03-29 22:08,2720,2.45,H,No Limit,Normal,-20.88,1313,Bounty Progressive-Bounty Multi-Entry,USD,,38320,8,6.12,"$27 Sunday Eliminator [Progressive KO], $80K Gtd",693,6.12
PartyPoker,"iAGOOO-",419693462,20.0,2026-03-29 15:05,2026-03-29 22:07,1266,2.0,H,No Limit,Normal,-15.25,465,Bounty Multi-Entry,USD,,25332,9,6.75,"The Sunday Carnival: $30,000 Gtd",283,28.75
PartyPoker,"iAGOOO-",419693462,20.0,2026-03-29 15:05,2026-03-29 22:07,1266,2.0,H,No Limit,Normal,-15.25,1237,Bounty Multi-Entry,USD,,25332,9,6.75,"The Sunday Carnival: $30,000 Gtd",283,28.75
PokerStars,"iagomialaret",3986372618,9.8,2026-03-29 14:00,2026-03-29 21:50,972,1.2,H,No Limit,Normal,5.30,198,Multi-Entry,USD,,28207,8,16.3,"Bigger $11, $10K Gtd",195,
GGNetwork,"CashinAintEasy",273202586,9.94,2026-03-29 12:30,2026-03-29 21:37,10020,0.86,H,No Limit,Normal,-10.80,,Bounty Multi-Entry,USD,,32856,8,,"Bounty Hunters Sunday Special $10.80",3574,
PartyPoker,"iAGOOO-",420505759,20.0,2026-03-29 17:05,2026-03-29 20:55,403,2.0,H,No Limit,Turbo,-22.00,465,Bounty Mystery-Bounty Multi-Entry,USD,,13828,7,,"Daily Legends 7-Max Early Mystery Turbo: $10K Gtd [MB starts when LR ends]",106,
PartyPoker,"iAGOOO-",419693464,30.0,2026-03-29 16:05,2026-03-29 20:52,183,3.0,H,No Limit,Normal,-33.00,194,Bounty Multi-Entry,USD,,17264,7,,"Daily Legends Gladiator: $5K Gtd",16,
PokerStars,"iagomialaret",3986372726,20.0,2026-03-29 12:05,2026-03-29 20:46,1578,2.0,H,No Limit,Normal,-22.00,1847,Multi-Entry,USD,,31270,8,,"$22 Mini Sunday Warm-Up, $40K Gtd / New Tournament!",435,
GGNetwork,"CashinAintEasy",273219521,18.4,2026-03-29 14:00,2026-03-29 20:33,741,1.6,H,No Limit,Normal,-40.00,,Multi-Entry,USD,,23598,8,,"Sunday Big $20",135,
PokerStars,"iagomialaret",3986370999,20.0,2026-03-29 16:15,2026-03-29 19:50,488,2.0,H,No Limit,Turbo,-17.00,218,Bounty Progressive-Bounty Multi-Entry,USD,,12905,8,5.0,"Hotter $22 [Progressive KO], $10K Gtd",58,5.0
GGNetwork,"CashinAintEasy",274769470,9.2,2026-03-29 17:20,2026-03-29 18:25,37,0.8,H,No Limit,Normal,-10.00,,Satellite Multi-Entry,USD,,3943,8,,"WSOP Express: $10 Step 3 to Step 4",0,
iPoker,"MaievShadowsong",1158016903,27.3,2026-03-29 11:00,2026-03-29 18:19,927,2.7,H,No Limit,Normal,-30.00,436,Bounty Deep-Stack Multi-Entry,EUR,,26397,8,,"€30,000 GTD SUNDAY ELIMINATOR",272,
GGNetwork,"CashinAintEasy",274768314,9.2,2026-03-29 17:16,2026-03-29 18:16,55,0.8,H,No Limit,Normal,-10.00,,Satellite Multi-Entry,USD,,3643,8,,"WSOP Express: $10 Step 3 to Step 4",2,
GGNetwork,"CashinAintEasy",272475747,29.44,2026-03-24 16:30,2026-03-25 00:36,2213,2.56,H,No Limit,Normal,-17.00,1617,Bounty Multi-Entry,USD,,29219,8,15.0,"WSOP-SC: $32 Bounty King of the Spring",682,
GGNetwork,"CashinAintEasy",272475716,49.68,2026-03-24 13:30,2026-03-24 23:05,4596,4.32,H,No Limit,Normal,-54.00,,Bounty Deep-Stack Multi-Entry,USD,,34530,8,,"WSOP-SC: $54 Bounty Hunters Circuit Edition",2233,
PokerStars,"iagomialaret",3975672143,30.0,2026-03-24 14:30,2026-03-24 22:42,2205,3.0,H,No Limit,Normal,-33.00,889,Multi-Entry,USD,,29578,8,,"SCOOP 131-L: $33 NLHE [Super Tuesday], $75K Gtd",1131,
PokerStars,"iagomialaret",3975672153,20.0,2026-03-24 15:30,2026-03-24 22:39,2988,2.0,H,No Limit,Normal,-17.00,1558,Bounty Progressive-Bounty Multi-Entry,USD,,25742,8,5.0,"SCOOP 132-L: $22 NLHE [Progressive KO], $75K Gtd",899,5.0
PokerStars,"iagomialaret",3975672125,100.0,2026-03-23 14:30,2026-03-24 22:29,2684,9.0,H,No Limit,Normal,-84.00,2830,Bounty Progressive-Bounty Multi-Entry,USD,,115186,8,25.0,"SCOOP 126-M: $109 NLHE [Progressive KO, Series Saver], $400K Gtd - 2-Day Event",1038,25.0
GGNetwork,"CashinAintEasy",272105189,9.2,2026-03-24 13:05,2026-03-24 22:05,1669,0.8,H,No Limit,Normal,-10.00,,Multi-Entry,USD,,32410,8,,"Daily Special $10",451,
PokerStars,"iagomialaret",3984980805,24.55,2026-03-24 12:30,2026-03-24 21:52,1460,2.45,H,No Limit,Normal,-27.00,1388,Bounty Progressive-Bounty Multi-Entry,USD,,33779,8,,"SCOOP Edition: $27 Daily Eliminator [Progressive KO], $40K Gtd",340,
GGNetwork,"CashinAintEasy",272093001,23.0,2026-03-24 12:00,2026-03-24 21:46,4524,2.0,H,No Limit,Normal,-25.00,1905,Bounty,USD,,35180,8,,"GGMasters Bounty Warm-Up $25, $100K GTD",,
PokerStars,"iagomialaret",3975672124,9.8,2026-03-23 14:30,2026-03-24 21:11,5745,1.2,H,No Limit,Normal,35.57,357,Bounty Progressive-Bounty Multi-Entry,USD,,110490,8,46.57,"SCOOP 126-L: $11 NLHE [Progressive KO, Series Saver], $100K Gtd - 2-Day Event",2856,21.59
iPoker,"MaievShadowsong",1157491836,27.3,2026-03-24 12:30,2026-03-24 21:07,681,2.7,H,No Limit,Normal,-30.00,437,Bounty Deep-Stack Multi-Entry,EUR,,31019,8,,"€20,000 GTD ELIMINATOR",213,
PokerStars,"iagomialaret",3984979486,9.8,2026-03-24 13:30,2026-03-24 20:23,1342,1.2,H,No Limit,Normal,-8.50,393,Bounty Progressive-Bounty Multi-Entry,USD,,24796,8,2.5,"Bounty Builder $11, $15K Gtd",251,2.5
GGNetwork,"CashinAintEasy",272116027,18.4,2026-03-24 14:00,2026-03-24 20:03,395,1.6,H,No Limit,Normal,-20.00,,Multi-Entry,USD,,21815,8,,"Daily Big $20",66,
GGNetwork,"CashinAintEasy",272475642,13.8,2026-03-23 15:05,2026-03-24 01:27,5277,1.2,H,No Limit,Normal,-15.00,,Deep-Stack Multi-Entry,USD,,37365,8,,"WSOP-SC: $15 Mini Monday Monster Stack",2194,
GGNetwork,"CashinAintEasy",272475654,29.44,2026-03-23 16:30,2026-03-24 01:19,2627,2.56,H,No Limit,Normal,-32.00,,Bounty Multi-Entry,USD,,31762,8,,"WSOP-SC: $32 Bounty King of the Spring",655,
GGNetwork,"CashinAintEasy",271922128,23.0,2026-03-23 16:00,2026-03-24 01:05,2714,2.0,H,No Limit,Normal,-25.00,1748,Bounty,USD,,32716,8,,"GGMasters Bounty $25, $50K GTD",,
GGNetwork,"CashinAintEasy",272475649,99.36,2026-03-23 15:30,2026-03-24 00:44,1936,8.64,H,No Limit,Normal,-108.00,1513,Bounty,USD,,33263,8,,"WSOP-SC: $108 Bounty Circuit Freezeout",,
GGNetwork,"CashinAintEasy",271901237,19.87,2026-03-23 14:30,2026-03-23 23:27,3875,1.73,H,No Limit,Normal,-16.60,953,Bounty Deep-Stack Multi-Entry,USD,,32253,8,5.0,"Bounty Hunters Big Game $21.60",1088,
GGNetwork,"CashinAintEasy",272475620,49.68,2026-03-23 13:30,2026-03-23 23:24,6064,4.32,H,No Limit,Normal,82.78,984,Bounty Deep-Stack Multi-Entry,USD,,35655,8,136.78,"WSOP-SC: $54 Bounty Hunters Circuit Edition",3003,
GGNetwork,"CashinAintEasy",271937152,16.35,2026-03-23 17:05,2026-03-23 23:21,1382,1.42,H,No Limit,Turbo,-17.77,,Deep-Stack Multi-Entry,USD,,22615,7,,"Mini LUCKY SEVENS Superstack Turbo $17.77 [7-Max]",382,
PokerStars,"iagomialaret",3984977196,9.8,2026-03-23 17:02,2026-03-23 23:02,867,1.2,H,No Limit,Normal,-11.00,992,Multi-Entry,USD,,21628,8,,"$11 Mini Fenomeno, $10K Gtd",185,
PokerStars,"iagomialaret",3975672121,50.0,2026-03-23 13:05,2026-03-23 22:44,2374,5.0,H,No Limit,Normal,-110.00,2823,Deep-Stack Multi-Entry,USD,,34754,8,,"SCOOP 125-M: $55 NLHE [Deep Stacks], $125K Gtd",1057,
PokerStars,"iagomialaret",3975672121,50.0,2026-03-23 13:05,2026-03-23 22:44,2374,5.0,H,No Limit,Normal,-110.00,3133,Deep-Stack Multi-Entry,USD,,34754,8,,"SCOOP 125-M: $55 NLHE [Deep Stacks], $125K Gtd",1057,
PokerStars,"iagomialaret",3975672133,50.0,2026-03-23 17:05,2026-03-23 22:29,2548,5.0,H,No Limit,Turbo,-55.00,2173,Multi-Entry,USD,,19497,8,,"SCOOP 129-L: $55 NLHE [Turbo, Main Event 2nd Chance], $200K Gtd",845,
GGNetwork,"CashinAintEasy",271869360,23.0,2026-03-23 12:00,2026-03-23 22:28,5007,2.0,H,No Limit,Normal,-20.00,1099,Bounty,USD,,37717,8,5.0,"GGMasters Bounty Warm-Up $25, $100K GTD",,
PokerStars,"iagomialaret",3984980804,24.55,2026-03-23 12:30,2026-03-23 22:06,1869,2.45,H,No Limit,Normal,-27.00,569,Bounty Progressive-Bounty Multi-Entry,USD,,34595,8,,"SCOOP Edition: $27 Daily Eliminator [Progressive KO], $50K Gtd",417,
PokerStars,"iagomialaret",3984979504,14.7,2026-03-23 15:30,2026-03-23 21:40,709,1.8,H,No Limit,Normal,8.85,96,Bounty Progressive-Bounty Multi-Entry,USD,,22248,8,25.35,"Bounty Builder $16.50, $10K Gtd",103,11.25
GGNetwork,"CashinAintEasy",271875347,13.8,2026-03-23 12:30,2026-03-23 21:29,3464,1.2,H,No Limit,Normal,-11.50,2060,Bounty Multi-Entry,USD,,32352,8,3.5,"Bounty Hunters Special $15",933,
PokerStars,"iagomialaret",3975672106,9.8,2026-03-22 17:05,2026-03-23 21:28,5306,1.2,H,No Limit,Normal,-11.00,3752,Multi-Entry,USD,,102205,7,,"SCOOP 122-L: $11 NLHE [7-Max], $50K Gtd - 2-Day Event",1537,
PokerStars,"iagomialaret",3984979485,9.8,2026-03-23 13:30,2026-03-23 20:54,1256,1.2,H,No Limit,Normal,-11.00,1231,Bounty Progressive-Bounty Multi-Entry,USD,,26699,8,,"Bounty Builder $11, $12K Gtd",237,
PokerStars,"iagomialaret",3975672091,50.0,2026-03-22 12:05,2026-03-23 20:33,5807,5.0,H,No Limit,Normal,-110.00,2623,Bounty Progressive-Bounty Multi-Entry,USD,,116909,8,,"SCOOP 118-M: $55 NLHE [Progressive KO, Sunday Warm-Up], $225K Gtd - 2-Day Event",1691,
PokerStars,"iagomialaret",3975672091,50.0,2026-03-22 12:05,2026-03-23 20:33,5807,5.0,H,No Limit,Normal,-110.00,4940,Bounty Progressive-Bounty Multi-Entry,USD,,116909,8,,"SCOOP 118-M: $55 NLHE [Progressive KO, Sunday Warm-Up], $225K Gtd - 2-Day Event",1691,
GGNetwork,"CashinAintEasy",271894593,18.4,2026-03-23 14:00,2026-03-23 20:31,439,1.6,H,No Limit,Normal,-20.00,,Multi-Entry,USD,,23508,8,,"Daily Big $20",86,
PokerStars,"iagomialaret",3975672102,50.0,2026-03-22 16:05,2026-03-23 20:22,3983,5.0,H,No Limit,Normal,-42.50,3283,Bounty Progressive-Bounty Multi-Entry,USD,,101829,8,12.5,"SCOOP 121-M: $55 NLHE [Progressive KO], $250K Gtd - 2-Day Event",1592,12.5
iPoker,"MaievShadowsong",1157376469,27.3,2026-03-23 12:00,2026-03-23 20:07,711,2.7,H,No Limit,Normal,-30.00,834,Bounty Deep-Stack Multi-Entry,EUR,,29250,8,,"€20,000 GTD ELIMINATOR",196,
GGNetwork,"CashinAintEasy",271847193,23.0,2026-03-23 10:00,2026-03-23 19:16,2291,2.0,H,No Limit,Normal,-25.00,572,Deep-Stack,USD,,33369,8,,"GGMasters Double Stack $25, $40K GTD",,
GGNetwork,"CashinAintEasy",271675523,138.0,2026-03-22 14:00,2026-03-23 16:55,7946,12.0,H,No Limit,Normal,-150.00,1270,,USD,,96917,8,,"GGMasters $150, $1M GTD [2-Day Event]",,
PokerStars,"iagomialaret",3984355306,20.0,2026-03-22 14:00,2026-03-23 15:41,6764,2.0,H,No Limit,Normal,24.53,1164,Bounty Progressive-Bounty Multi-Entry,USD,,92462,8,46.53,"SCOOP Edition: $22 Mini Sunday Million, $100K Gtd - Progressive KO - 2-Day Event",1440,30.0
PokerStars,"iagomialaret",3975672094,100.0,2026-03-22 14:30,2026-03-23 15:15,16882,9.0,H,No Limit,Normal,-218.00,7586,Multi-Entry,USD,,89132,8,,"SCOOP 119-L: $109 NLHE [Main Event], $1.5M Gtd - 4-Day Event",6569,
PokerStars,"iagomialaret",3975672094,100.0,2026-03-22 14:30,2026-03-23 15:15,16882,9.0,H,No Limit,Normal,-218.00,15556,Multi-Entry,USD,,89132,8,,"SCOOP 119-L: $109 NLHE [Main Event], $1.5M Gtd - 4-Day Event",6569,
PokerStars,"iagomialaret",3985642477,50.0,2026-03-23 13:05,2026-03-23 14:43,561,5.0,H,No Limit,Turbo,-55.00,641,Satellite Bounty Progressive-Bounty Multi-Entry,USD,,5903,8,,"SCOOP 01: $55 NLHE [Phase 1, Turbo], $750K Gtd",91,
GGNetwork,"CashinAintEasy",270902341,99.36,2026-03-22 17:05,2026-03-23 02:28,5891,8.64,H,No Limit,Normal,-108.00,,Bounty Mystery-Bounty Multi-Entry,USD,,33781,8,,"WSOP-SC: $108 Sunday Showdown [Mystery Bounty]",3373,
GGNetwork,"CashinAintEasy",271736056,7.15,2026-03-22 19:15,2026-03-23 01:44,1472,0.62,H,No Limit,Turbo,-7.77,,Deep-Stack Multi-Entry,USD,,23370,7,,"Sunday Mini LUCKY SEVENS Turbo $7.77 [7-Max]",505,
GGNetwork,"CashinAintEasy",270902325,99.36,2026-03-22 15:30,2026-03-23 01:15,3125,8.64,H,No Limit,Normal,-83.00,1280,Bounty,USD,,35125,8,25.0,"WSOP-SC: $108 Bounty Hunters Circuit Freezeout",,
GGNetwork,"CashinAintEasy",270902326,13.8,2026-03-22 15:30,2026-03-23 01:11,10749,1.2,H,No Limit,Normal,12.76,1035,Bounty,USD,,34890,8,27.76,"WSOP-SC: $15 Bounty Hunters Circuit Freezeout",,
GGNetwork,"CashinAintEasy",270902310,49.68,2026-03-22 13:30,2026-03-23 00:53,15143,4.32,H,No Limit,Normal,-54.00,,Bounty Deep-Stack Multi-Entry,USD,,40986,8,,"WSOP-SC: $54 Bounty Hunters Sunday Main Event, $1M GTD",8713,
PokerStars,"iagomialaret",3984980803,24.55,2026-03-22 12:30,2026-03-23 00:31,3695,2.45,H,No Limit,Normal,-20.88,2450,Bounty Progressive-Bounty Multi-Entry,USD,,43316,8,6.12,"SCOOP Edition: $27 Sunday Eliminator [Progressive KO], $100K Gtd",953,6.12
PokerStars,"iagomialaret",3975672110,30.0,2026-03-22 18:30,2026-03-23 00:28,3522,3.0,H,No Limit,Turbo,-33.00,1331,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,21487,8,,"SCOOP 123-L: $33 NLHE [Turbo, Mystery Bounty, Sunday Cooldown], $100K Gtd",1170,
GGNetwork,"CashinAintEasy",271681279,19.87,2026-03-22 14:30,2026-03-23 00:18,7988,1.73,H,No Limit,Normal,-21.60,,Bounty Deep-Stack Multi-Entry,USD,,35299,8,,"Bounty Hunters Sunday Big Game $21.60",2334,
GGNetwork,"CashinAintEasy",270902349,23.0,2026-03-22 18:00,2026-03-22 23:47,5452,2.0,H,No Limit,Turbo,27.71,752,Bounty Multi-Entry,USD,,20838,8,52.71,"WSOP-SC: $25 Mini SHOWERS [Bounty Turbo]",1554,
GGNetwork,"CashinAintEasy",270902293,23.0,2026-03-22 12:00,2026-03-22 22:51,6691,2.0,H,No Limit,Normal,-25.00,,Deep-Stack Multi-Entry,USD,,39062,8,,"WSOP-SC: $25 Mini GRAND PRIX Super Circuit",2184,
GGNetwork,"CashinAintEasy",270902296,40.48,2026-03-22 12:30,2026-03-22 22:19,6401,3.52,H,No Limit,Normal,-34.00,4882,Bounty Deep-Stack Multi-Entry,USD,,35363,8,10.0,"WSOP-SC: $44 Bounty Flowery FORTY STACK",2043,
PokerStars,"iagomialaret",3975672087,50.0,2026-03-22 10:05,2026-03-22 21:31,2505,5.0,H,No Limit,Normal,-55.00,2538,Multi-Entry,USD,,41184,8,,"SCOOP 117-M: $55 NLHE [Sunday Kickoff], $150K Gtd",1152,
GGNetwork,"CashinAintEasy",271675522,18.4,2026-03-22 14:00,2026-03-22 20:44,671,1.6,H,No Limit,Normal,-20.00,,Multi-Entry,USD,,24299,8,,"Sunday Big $20",158,
GGNetwork,"CashinAintEasy",272991762,13.8,2026-03-22 13:06,2026-03-22 15:06,375,1.2,H,No Limit,Normal,-15.00,,Satellite Multi-Entry,USD,,7215,8,,"$15 Mega to $1M GGMasters $150, 30 Seats",93,
PokerStars,"iagomialaret",3975672044,50.0,2026-03-19 14:30,2026-03-21 20:05,2650,5.0,H,No Limit,Normal,-55.00,1658,Bounty Progressive-Bounty Multi-Entry,USD,,192956,8,,"SCOOP 106-L: $55 NLHE [Progressive KO, Mini Thursday Thrill], $150K Gtd - 2-Day Event",1045,
GGNetwork,"CashinAintEasy",270902035,99.36,2026-03-19 15:30,2026-03-20 01:26,1853,8.64,H,No Limit,Normal,-58.00,860,Bounty,USD,,35789,8,50.0,"WSOP-SC: $108 Bounty Circuit Freezeout",,
GGNetwork,"CashinAintEasy",271013825,23.0,2026-03-19 16:00,2026-03-20 01:04,2557,2.0,H,No Limit,Normal,-25.00,1965,Bounty,USD,,32685,8,,"GGMasters Bounty $25, $50K GTD",,
PokerStars,"iagomialaret",3975672055,9.8,2026-03-19 18:30,2026-03-20 00:46,3853,1.2,H,No Limit,Turbo,-22.00,3997,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,22612,7,,"SCOOP 109-L: $11 NLHE [7-Max, Turbo, Mystery Bounty, Daily Cooldown], $50K Gtd",1800,
PokerStars,"iagomialaret",3975672055,9.8,2026-03-19 18:30,2026-03-20 00:46,3853,1.2,H,No Limit,Turbo,-22.00,5641,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,22612,7,,"SCOOP 109-L: $11 NLHE [7-Max, Turbo, Mystery Bounty, Daily Cooldown], $50K Gtd",1800,
GGNetwork,"CashinAintEasy",270902029,138.0,2026-03-19 15:05,2026-03-20 00:44,2230,12.0,H,No Limit,Normal,-150.00,,Bounty Deep-Stack Multi-Entry,USD,,34795,8,,"WSOP-SC: $150 Thursday Throwdown Bounty",919,
GGNetwork,"CashinAintEasy",270902034,13.8,2026-03-19 15:05,2026-03-19 23:42,7871,1.2,H,No Limit,Normal,17.66,690,Bounty Deep-Stack Multi-Entry,USD,,31077,8,32.66,"WSOP-SC: $15 Mini Thursday Throwdown Bounty",3648,
PokerStars,"iagomialaret",3984421602,20.0,2026-03-19 15:30,2026-03-19 23:41,1375,2.0,H,No Limit,Normal,-7.00,284,Bounty Progressive-Bounty Multi-Entry,USD,,29485,8,15.0,"$22 Mini Thursday Thrill [Progressive KO], $30K Gtd / New Buy-In!",277,15.0
GGNetwork,"CashinAintEasy",271026410,16.35,2026-03-19 17:05,2026-03-19 23:33,1371,1.42,H,No Limit,Turbo,32.11,148,Deep-Stack Multi-Entry,USD,,23294,7,49.88,"Mini LUCKY SEVENS Superstack Turbo $17.77 [7-Max]",361,
GGNetwork,"CashinAintEasy",270902015,49.68,2026-03-19 13:30,2026-03-19 23:19,5559,4.32,H,No Limit,Normal,61.14,646,Bounty Deep-Stack Multi-Entry,USD,,35368,8,115.14,"WSOP-SC: $54 Bounty Hunters Circuit Edition",2682,
PokerStars,"iagomialaret",3984421603,9.8,2026-03-19 17:02,2026-03-19 22:53,938,1.2,H,No Limit,Normal,-11.00,937,Multi-Entry,USD,,21097,8,,"$11 Mini Fenomeno, $10K Gtd",190,
PokerStars,"iagomialaret",3975672038,20.0,2026-03-19 12:05,2026-03-19 22:34,2766,2.0,H,No Limit,Normal,14.13,232,Deep-Stack Multi-Entry,USD,,37781,8,36.13,"SCOOP 104-L: $22 NLHE [Deep Stacks], $60K Gtd",1001,
PokerStars,"iagomialaret",3975672038,20.0,2026-03-19 12:05,2026-03-19 22:34,2766,2.0,H,No Limit,Normal,14.13,3234,Deep-Stack Multi-Entry,USD,,37781,8,36.13,"SCOOP 104-L: $22 NLHE [Deep Stacks], $60K Gtd",1001,
PokerStars,"iagomialaret",3975672051,30.0,2026-03-19 17:05,2026-03-19 22:31,2010,3.0,H,No Limit,Turbo,-33.00,1642,Multi-Entry,USD,,19601,8,,"SCOOP 108-L: $33 NLHE [Turbo, The Copacabana], $75K Gtd",778,
PokerStars,"iagomialaret",3983002689,24.55,2026-03-19 12:30,2026-03-19 22:07,1732,2.45,H,No Limit,Normal,-27.00,1453,Bounty Progressive-Bounty Multi-Entry,USD,,34665,8,,"SCOOP Edition: $27 Daily Eliminator [Progressive KO], $50K Gtd",377,
GGNetwork,"CashinAintEasy",270968982,23.0,2026-03-19 12:00,2026-03-19 22:05,4957,2.0,H,No Limit,Normal,-25.00,3158,Bounty,USD,,36354,8,,"GGMasters Bounty Warm-Up $25, $100K GTD",,
GGNetwork,"CashinAintEasy",270973883,13.8,2026-03-19 12:30,2026-03-19 21:29,3453,1.2,H,No Limit,Normal,-11.50,607,Bounty Multi-Entry,USD,,32366,8,3.5,"Bounty Hunters Special $15",979,
GGNetwork,"CashinAintEasy",270980222,9.2,2026-03-19 13:05,2026-03-19 21:19,1760,0.8,H,No Limit,Normal,-10.00,,Multi-Entry,USD,,29658,8,,"Daily Special $10",526,
PokerStars,"iagomialaret",3984393557,20.0,2026-03-19 17:15,2026-03-19 20:52,315,2.0,H,No Limit,Turbo,-17.00,168,Bounty Progressive-Bounty Multi-Entry,USD,,13027,8,5.0,"Hot $22 [Progressive KO], $8K Gtd",27,5.0
iPoker,"MaievShadowsong",1156900471,27.3,2026-03-19 12:00,2026-03-19 20:15,706,2.7,H,No Limit,Normal,17.80,153,Bounty Deep-Stack Multi-Entry,EUR,,29747,8,47.8,"€20,000 GTD ELIMINATOR",211,47.8
GGNetwork,"CashinAintEasy",270882380,46.0,2026-03-19 17:00,2026-03-19 19:30,575,4.0,H,No Limit,Normal,-50.00,,Satellite Multi-Entry,USD,,9038,8,,"The Weekender, $250K GTD [Day 1B]",97,
GGNetwork,"CashinAintEasy",270882379,46.0,2026-03-19 14:00,2026-03-19 16:33,819,4.0,H,No Limit,Normal,-50.00,,Satellite Multi-Entry,USD,,9231,8,,"The Weekender, $250K GTD [Day 1A]",116,
PokerStars,"iagomialaret",3975672008,9.8,2026-03-17 17:05,2026-03-18 21:32,2618,1.2,H,No Limit,Normal,-11.00,777,Multi-Entry,USD,,102439,8,,"SCOOP 96-L: $11 NLHE, $40K Gtd - 2-Day Event",1130,
PokerStars,"iagomialaret",3975671998,50.0,2026-03-17 14:30,2026-03-18 18:03,2517,5.0,H,No Limit,Normal,70.77,284,Multi-Entry,USD,,99181,8,125.77,"SCOOP 93-L: $55 NLHE [Mini Super Tuesday], $100K Gtd - 2-Day Event",798,
GGNetwork,"CashinAintEasy",270576732,23.0,2026-03-17 16:00,2026-03-18 01:11,2504,2.0,H,No Limit,Normal,-25.00,1227,Bounty,USD,,33069,8,,"GGMasters Bounty $25, $50K GTD",,
GGNetwork,"CashinAintEasy",270901854,29.44,2026-03-17 16:30,2026-03-18 00:38,2806,2.56,H,No Limit,Normal,-17.00,944,Bounty Multi-Entry,USD,,29285,8,15.0,"WSOP-SC: $32 Bounty King of the Spring",797,
GGNetwork,"CashinAintEasy",270901846,13.8,2026-03-17 15:05,2026-03-18 00:04,4705,1.2,H,No Limit,Normal,15.13,891,Deep-Stack Multi-Entry,USD,,32350,8,30.13,"WSOP-SC: $15 Mini Tuesday Classic",1822,
GGNetwork,"CashinAintEasy",270589989,16.35,2026-03-17 17:05,2026-03-17 23:31,1246,1.42,H,No Limit,Turbo,-17.77,,Deep-Stack Multi-Entry,USD,,23197,7,,"Mini LUCKY SEVENS Superstack Turbo $17.77 [7-Max]",403,
PokerStars,"iagomialaret",3982985585,14.7,2026-03-17 16:05,2026-03-17 23:30,3171,1.8,H,No Limit,Normal,-33.00,3182,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,26735,7,,"SCOOP Side Event: $16.50 NLHE [7-Max, Mystery Bounty], $50K Gtd",1217,
PokerStars,"iagomialaret",3982985585,14.7,2026-03-17 16:05,2026-03-17 23:30,3171,1.8,H,No Limit,Normal,-33.00,3729,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,26735,7,,"SCOOP Side Event: $16.50 NLHE [7-Max, Mystery Bounty], $50K Gtd",1217,
GGNetwork,"CashinAintEasy",270558171,19.87,2026-03-17 14:30,2026-03-17 23:22,3649,1.73,H,No Limit,Normal,-11.60,2956,Bounty Deep-Stack Multi-Entry,USD,,31967,8,10.0,"Bounty Hunters Big Game $21.60",1002,
