Rede, Jogador, ID do Jogo, Stake, Data de Início, Data de Conclusão, Participantes, Rake, Jogo, Estrutura, Velocidade, Resultado (incluindo Rake), Posição, Bandeiras, Moeda, Reentradas/Recompras, Duração, Jogadores por mesa, Prêmio, Nome, Total de Reentradas, Prêmio de Recompensa
GGNetwork,"Bittar2025",274216662,50.6,2026-03-29 13:00,2026-03-29 15:52,955,4.4,H,No Limit,Turbo,-55.00,,Satellite Multi-Entry,USD,,10368,8,,"$55 MEGA to #17: $525 Series Saver Turbo Bounty, 60 Seats",315,
GGNetwork,"Bittar2025",273194624,13.8,2026-03-29 11:45,2026-03-29 15:34,1748,1.2,H,No Limit,Super Turbo,2984.99,2,6-Max Multi-Entry,USD,,13765,6,2999.99,"Sunday Hypersonic $15",562,
GGNetwork,"Bittar2025",272635285,46.0,2026-03-29 12:00,2026-03-29 14:28,2050,4.0,H,No Limit,Normal,-100.00,,Satellite Multi-Entry,USD,,8936,8,,"The Weekender, $250K GTD [Last Chance]",334,
GGNetwork,"Bittar2025",273175334,13.8,2026-03-29 09:45,2026-03-29 13:26,1272,1.2,H,No Limit,Super Turbo,-45.00,,6-Max Multi-Entry,USD,,13269,6,,"Sunday Hypersonic $15",465,
GGNetwork,"Bittar2025",273184597,18.4,2026-03-29 10:45,2026-03-29 13:08,661,1.6,H,No Limit,Super Turbo,-20.00,,6-Max Multi-Entry,USD,,8588,6,,"Sunday Hyper $20",161,
GGNetwork,"Bittar2025",273175338,46.0,2026-03-29 09:45,2026-03-29 12:02,224,4.0,H,No Limit,Super Turbo,76.10,21,6-Max Multi-Entry,USD,,8231,6,126.1,"Sunday Hyper $50",64,
GGNetwork,"Bittar2025",274216517,50.6,2026-03-29 09:46,2026-03-29 11:51,48,4.4,H,No Limit,Normal,995.00,1,Satellite Multi-Entry,USD,,7551,8,1050.0,"$55 Satellite to #16: $1,050 GGMasters NLH Circuit, 2 Seats",14,
GGNetwork,"Bittar2025",272788803,23.0,2026-03-27 16:00,2026-03-28 01:17,2476,2.0,H,No Limit,Normal,-25.00,1920,Bounty,USD,,33477,8,,"GGMasters Bounty $25, $50K GTD",,
GGNetwork,"Bittar2025",272476038,13.8,2026-03-27 15:05,2026-03-28 00:43,7238,1.2,H,No Limit,Normal,10.33,1186,6-Max Bounty Deep-Stack Multi-Entry,USD,,34710,6,25.33,"WSOP-SC: $15 Mini Friday Night Fight [Bounty 6-Max]",3733,
GGNetwork,"Bittar2025",272476055,29.44,2026-03-27 16:30,2026-03-28 00:33,1884,2.56,H,No Limit,Normal,-64.00,,Bounty Multi-Entry,USD,,28991,8,,"WSOP-SC: $32 Bounty King of the Spring",510,
GGNetwork,"Bittar2025",272476053,50.6,2026-03-27 16:00,2026-03-28 00:18,608,4.4,H,No Limit,Normal,-110.00,,Deep-Stack Multi-Entry,USD,,29936,8,,"WSOP-SC: $55 Fifty Stack",192,
GGNetwork,"Bittar2025",272476084,50.6,2026-03-27 21:05,2026-03-28 00:11,743,4.4,H,No Limit,Normal,164.79,45,6-Max Bounty Deep-Stack Multi-Entry,USD,,11193,6,219.79,"WSOP-SC: $55 Super Closer [Bounty Hyper]",262,
GGNetwork,"Bittar2025",272769705,19.87,2026-03-27 14:30,2026-03-28 00:04,3517,1.73,H,No Limit,Normal,-11.60,1003,Bounty Deep-Stack Multi-Entry,USD,,34497,8,10.0,"Bounty Hunters Big Game $21.60",1032,
GGNetwork,"Bittar2025",272813698,23.0,2026-03-27 18:00,2026-03-28 00:01,1958,2.0,H,No Limit,Turbo,-25.00,1260,Bounty,USD,,21687,8,,"GGMasters Bounty Turbo $25, $40K GTD",,
GGNetwork,"Bittar2025",272802154,16.35,2026-03-27 17:05,2026-03-27 23:35,1305,1.42,H,No Limit,Turbo,-53.31,,Deep-Stack Multi-Entry,USD,,23431,7,,"Mini LUCKY SEVENS Superstack Turbo $17.77 [7-Max]",402,
GGNetwork,"Bittar2025",272476018,49.68,2026-03-27 13:30,2026-03-27 23:20,4288,4.32,H,No Limit,Normal,-14.55,440,Bounty Deep-Stack Multi-Entry,USD,,35429,8,39.45,"WSOP-SC: $54 Bounty Hunters Circuit Edition",1908,
GGNetwork,"Bittar2025",272476076,46.0,2026-03-27 20:00,2026-03-27 23:16,607,4.0,H,No Limit,Super Turbo,-50.00,,6-Max Deep-Stack Multi-Entry,USD,,11779,6,,"WSOP-SC: $50 Super Saver [Hyper]",225,
PokerStars,"Mr.Bittar",3984977509,50.0,2026-03-27 14:30,2026-03-27 23:10,1099,5.0,H,No Limit,Normal,882.31,9,Bounty Progressive-Bounty Multi-Entry,USD,,31244,8,937.31,"$55 Mini Bounty Builder HR [Progressive KO], $60K Gtd",332,571.47
GGNetwork,"Bittar2025",272476039,99.36,2026-03-27 15:30,2026-03-27 22:41,748,8.64,H,No Limit,Normal,54.50,189,Bounty,USD,,25915,8,162.5,"WSOP-SC: $108 Bounty Circuit Freezeout",,
GGNetwork,"Bittar2025",272739856,23.0,2026-03-27 12:00,2026-03-27 22:29,4596,2.0,H,No Limit,Normal,-25.00,2647,Bounty,USD,,37756,8,,"GGMasters Bounty Warm-Up $25, $100K GTD",,
GGNetwork,"Bittar2025",272822528,18.4,2026-03-27 18:45,2026-03-27 22:18,738,1.6,H,No Limit,Super Turbo,-20.00,,6-Max Multi-Entry,USD,,12832,6,,"Daily Hypersonic $20",245,
GGNetwork,"Bittar2025",272763501,23.0,2026-03-27 14:00,2026-03-27 22:12,1999,2.0,H,No Limit,Normal,-25.00,1080,,USD,,29558,8,,"GGMasters Classic $25, $40K GTD",,
GGNetwork,"Bittar2025",272745522,13.8,2026-03-27 12:30,2026-03-27 21:28,3442,1.2,H,No Limit,Normal,60.82,235,Bounty Multi-Entry,USD,,32324,8,75.82,"Bounty Hunters Special $15",958,
GGNetwork,"Bittar2025",272716820,23.0,2026-03-27 10:00,2026-03-27 20:52,1964,2.0,H,No Limit,Normal,-25.00,781,Deep-Stack,USD,,39179,8,,"GGMasters Double Stack $25, $40K GTD",,
GGNetwork,"Bittar2025",272746481,40.48,2026-03-27 12:35,2026-03-27 20:19,1271,3.52,H,No Limit,Normal,-44.00,,Bounty Deep-Stack Multi-Entry,USD,,27866,8,,"Bounty Hunters Forty Stack $44",326,
GGNetwork,"Bittar2025",272810522,18.4,2026-03-27 17:45,2026-03-27 20:10,490,1.6,H,No Limit,Super Turbo,3.38,83,6-Max Multi-Entry,USD,,8719,6,23.38,"Daily Hyper $20",139,
GGNetwork,"Bittar2025",272729204,49.68,2026-03-27 11:05,2026-03-27 19:53,832,4.32,H,No Limit,Normal,-41.50,640,Bounty Deep-Stack Multi-Entry,USD,,31684,8,12.5,"Bounty Hunters Fifty Stack $54",219,
GGNetwork,"Bittar2025",272798055,19.87,2026-03-27 16:45,2026-03-27 19:52,943,1.73,H,No Limit,Normal,-16.60,744,6-Max Bounty Multi-Entry,USD,,11273,6,5.0,"Bounty Hunters Hyper Special $21.60",326,
GGNetwork,"Bittar2025",272785549,18.4,2026-03-27 15:45,2026-03-27 19:10,831,1.6,H,No Limit,Super Turbo,-20.00,,6-Max Multi-Entry,USD,,12329,6,,"Daily Hypersonic $20",294,
GGNetwork,"Bittar2025",272754365,29.44,2026-03-27 13:15,2026-03-27 19:04,778,2.56,H,No Limit,Turbo,46.96,92,Bounty Deep-Stack Multi-Entry,USD,,20990,8,78.96,"Bounty Hunters Deepstack Turbo $32",116,
GGNetwork,"Bittar2025",272742691,19.87,2026-03-27 12:15,2026-03-27 17:50,1171,1.73,H,No Limit,Turbo,-21.60,,Bounty Deep-Stack Multi-Entry,USD,,20140,8,,"Bounty Hunters Deepstack Turbo $21.60",191,
GGNetwork,"Bittar2025",272760451,8.17,2026-03-27 13:45,2026-03-27 17:38,1281,0.71,H,No Limit,Super Turbo,-8.88,,Multi-Entry,USD,,13985,8,,"Daily Hyper Special $8.88 [8-Max]",345,
GGNetwork,"Bittar2025",272760448,18.4,2026-03-27 13:45,2026-03-27 16:08,431,1.6,H,No Limit,Super Turbo,-20.00,,6-Max Multi-Entry,USD,,8609,6,,"Daily Hyper $20",126,
GGNetwork,"Bittar2025",272748439,7.36,2026-03-27 12:45,2026-03-27 15:25,889,0.64,H,No Limit,Super Turbo,51.18,19,6-Max Multi-Entry,USD,,9629,6,59.18,"Daily Hyper $8",252,
GGNetwork,"Bittar2025",272736981,13.8,2026-03-27 11:45,2026-03-27 15:11,880,1.2,H,No Limit,Super Turbo,-15.00,,6-Max Multi-Entry,USD,,12363,6,,"Daily Hypersonic $15",339,
GGNetwork,"Bittar2025",272748437,27.6,2026-03-27 12:45,2026-03-27 14:49,226,2.4,H,No Limit,Super Turbo,-30.00,,6-Max Multi-Entry,USD,,7457,6,,"Daily Hyper $30",54,
PokerStars,"Mr.Bittar",3984977426,20.0,2026-03-26 15:30,2026-03-26 23:51,1493,2.0,H,No Limit,Normal,-17.00,854,Bounty Progressive-Bounty Multi-Entry,USD,,30088,8,5.0,"$22 Mini Thursday Thrill [Progressive KO], $40K Gtd / New Buy-In!",414,5.0
GGNetwork,"Bittar2025",272475935,13.8,2026-03-26 15:05,2026-03-26 23:49,7073,1.2,H,No Limit,Normal,122.31,205,Bounty Deep-Stack Multi-Entry,USD,,31444,8,137.31,"WSOP-SC: $15 Mini Thursday Throwdown Bounty",3428,
GGNetwork,"Bittar2025",272547091,19.87,2026-03-26 14:30,2026-03-26 23:46,3105,1.73,H,No Limit,Normal,-43.20,,Bounty Deep-Stack Multi-Entry,USD,,33381,8,,"Bounty Hunters Big Game $21.60",922,
GGNetwork,"Bittar2025",272577359,16.35,2026-03-26 17:05,2026-03-26 23:45,1327,1.42,H,No Limit,Turbo,-17.77,,Deep-Stack Multi-Entry,USD,,24027,7,,"Mini LUCKY SEVENS Superstack Turbo $17.77 [7-Max]",409,
GGNetwork,"Bittar2025",273735316,23.0,2026-03-26 16:00,2026-03-26 23:44,2515,2.0,H,No Limit,Normal,-25.00,1339,Bounty,USD,,27871,8,,"GGMasters Bounty Fast $25, $50K GTD",,
GGNetwork,"Bittar2025",273593771,50.6,2026-03-26 16:00,2026-03-26 23:37,866,4.4,H,No Limit,Normal,-55.00,,Deep-Stack Multi-Entry,USD,,27479,8,,"WSOP-SC: $55 Fifty Stack",271,
GGNetwork,"Bittar2025",272475972,46.0,2026-03-26 20:00,2026-03-26 23:29,796,4.0,H,No Limit,Super Turbo,55.20,137,6-Max Deep-Stack Multi-Entry,USD,,12571,6,105.2,"WSOP-SC: $50 Super Saver [Hyper]",272,
GGNetwork,"Bittar2025",272475916,49.68,2026-03-26 13:30,2026-03-26 23:13,4528,4.32,H,No Limit,Normal,57.69,566,Bounty Deep-Stack Multi-Entry,USD,,35016,8,111.69,"WSOP-SC: $54 Bounty Hunters Circuit Edition",2247,
GGNetwork,"Bittar2025",273977396,29.44,2026-03-26 16:30,2026-03-26 22:50,1973,2.56,H,No Limit,Turbo,-20.75,1072,Bounty Multi-Entry,USD,,22848,8,11.25,"WSOP-SC: $32 Bounty Hunters Deepstack Turbo",439,
PokerStars,"Mr.Bittar",3984977422,50.0,2026-03-26 14:30,2026-03-26 22:47,1099,5.0,H,No Limit,Normal,-55.00,341,Bounty Progressive-Bounty Multi-Entry,USD,,29875,8,,"$55 Mini Bounty Builder HR [Progressive KO], $70K Gtd",366,
GGNetwork,"Bittar2025",272541461,23.0,2026-03-26 14:00,2026-03-26 22:44,2063,2.0,H,No Limit,Normal,-25.00,1437,,USD,,31470,8,,"GGMasters Classic $25, $45K GTD",,
GGNetwork,"Bittar2025",272519851,23.0,2026-03-26 12:00,2026-03-26 22:20,4346,2.0,H,No Limit,Normal,-25.00,2043,Bounty,USD,,37256,8,,"GGMasters Bounty Warm-Up $25, $100K GTD",,
GGNetwork,"Bittar2025",272596313,18.4,2026-03-26 18:45,2026-03-26 22:07,852,1.6,H,No Limit,Super Turbo,-40.00,,6-Max Multi-Entry,USD,,12162,6,,"Daily Hypersonic $20",312,
GGNetwork,"Bittar2025",272606343,18.4,2026-03-26 19:45,2026-03-26 22:06,327,1.6,H,No Limit,Super Turbo,-20.00,,6-Max Multi-Entry,USD,,8485,6,,"Daily Hyper $20",65,
GGNetwork,"Bittar2025",272524895,13.8,2026-03-26 12:30,2026-03-26 21:10,3098,1.2,H,No Limit,Normal,-15.00,,Bounty Multi-Entry,USD,,31239,8,,"Bounty Hunters Special $15",840,
GGNetwork,"Bittar2025",272525710,40.48,2026-03-26 12:35,2026-03-26 21:09,1515,3.52,H,No Limit,Normal,-44.00,,Bounty Deep-Stack Multi-Entry,USD,,30875,8,,"Bounty Hunters Forty Stack $44",397,
GGNetwork,"Bittar2025",272585062,9.94,2026-03-26 17:45,2026-03-26 20:51,1714,0.86,H,No Limit,Normal,-10.80,,6-Max Bounty Multi-Entry,USD,,11213,6,,"Bounty Hunters Hyper Special $10.80",519,
GGNetwork,"Bittar2025",272555798,49.68,2026-03-26 15:15,2026-03-26 20:35,753,4.32,H,No Limit,Turbo,225.39,79,Bounty Deep-Stack Multi-Entry,USD,,19244,8,279.39,"Bounty Hunters Deepstack Turbo $54",159,
GGNetwork,"Bittar2025",272585064,18.4,2026-03-26 17:45,2026-03-26 20:11,503,1.6,H,No Limit,Super Turbo,-40.00,,6-Max Multi-Entry,USD,,8809,6,,"Daily Hyper $20",135,
GGNetwork,"Bittar2025",272573448,19.87,2026-03-26 16:45,2026-03-26 19:49,991,1.73,H,No Limit,Normal,-21.60,,6-Max Bounty Multi-Entry,USD,,11098,6,,"Bounty Hunters Hyper Special $21.60",249,
GGNetwork,"Bittar2025",272501034,23.0,2026-03-26 10:00,2026-03-26 19:38,2048,2.0,H,No Limit,Normal,-25.00,616,Deep-Stack,USD,,34710,8,,"GGMasters Double Stack $25, $40K GTD",,
GGNetwork,"Bittar2025",272532846,29.44,2026-03-26 13:15,2026-03-26 19:05,820,2.56,H,No Limit,Turbo,-32.00,,Bounty Deep-Stack Multi-Entry,USD,,21013,8,,"Bounty Hunters Deepstack Turbo $32",137,
GGNetwork,"Bittar2025",272522368,19.87,2026-03-26 12:15,2026-03-26 17:50,1173,1.73,H,No Limit,Turbo,-9.73,234,Bounty Deep-Stack Multi-Entry,USD,,20158,8,11.87,"Bounty Hunters Deepstack Turbo $21.60",213,
GGNetwork,"Bittar2025",272538578,8.17,2026-03-26 13:45,2026-03-26 17:38,1235,0.71,H,No Limit,Super Turbo,1713.62,1,Multi-Entry,USD,,13984,8,1722.5,"Daily Hyper Special $8.88 [8-Max]",325,
GGNetwork,"Bittar2025",272538574,18.4,2026-03-26 13:45,2026-03-26 16:11,470,1.6,H,No Limit,Super Turbo,-40.00,,6-Max Multi-Entry,USD,,8803,6,,"Daily Hyper $20",135,
GGNetwork,"Bittar2025",272527453,7.36,2026-03-26 12:45,2026-03-26 15:25,893,0.64,H,No Limit,Super Turbo,-16.00,,6-Max Multi-Entry,USD,,9600,6,,"Daily Hyper $8",228,
GGNetwork,"Bittar2025",272527451,27.6,2026-03-26 12:45,2026-03-26 14:46,283,2.4,H,No Limit,Super Turbo,-30.00,,6-Max Multi-Entry,USD,,7313,6,,"Daily Hyper $30",63,
GGNetwork,"Bittar2025",272475982,50.6,2026-03-26 14:05,2026-03-26 14:05,1308,4.4,H,No Limit,Normal,-30.00,872,6-Max Bounty Deep-Stack Multi-Entry,USD,,,6,25.0,"WSOP-SC: $55 Super Closer [Bounty Hyper]",,
GGNetwork,"Bittar2025",272587936,23.0,2026-03-26 11:00,2026-03-26 11:00,1963,2.0,H,No Limit,Turbo,235.19,23,Bounty,USD,,,8,260.19,"GGMasters Bounty Turbo $25, $40K GTD",,
GGNetwork,"Bittar2025",273977301,99.36,2026-03-26 08:30,2026-03-26 08:30,1207,8.64,H,No Limit,Normal,-108.00,792,Bounty,USD,,,8,,"WSOP-SC: $108 Bounty Circuit Freezeout",,
GGNetwork,"Bittar2025",272475934,138.0,2026-03-26 08:05,2026-03-26 08:05,2211,12.0,H,No Limit,Normal,420.71,73,Bounty Deep-Stack Multi-Entry,USD,,,8,570.71,"WSOP-SC: $150 Thursday Throwdown Bounty",,
GGNetwork,"Bittar2025",272475839,138.0,2026-03-25 15:05,2026-03-26 01:13,2109,12.0,H,No Limit,Normal,-300.00,,Bounty Deep-Stack Mystery-Bounty Multi-Entry,USD,,36502,8,,"WSOP-SC: $150 Wednesday Mystery Wonderbox",1136,
GGNetwork,"Bittar2025",272475840,13.8,2026-03-25 15:05,2026-03-26 01:03,11822,1.2,H,No Limit,Normal,-30.00,,Bounty Deep-Stack Mystery-Bounty Multi-Entry,USD,,35911,8,,"WSOP-SC: $15 Mini Wednesday Mystery Wonderbox",8541,
GGNetwork,"Bittar2025",272357869,23.0,2026-03-25 16:00,2026-03-26 01:03,2459,2.0,H,No Limit,Normal,-25.00,1425,Bounty,USD,,32589,8,,"GGMasters Bounty $25, $50K GTD",,
GGNetwork,"Bittar2025",272475853,29.44,2026-03-25 16:30,2026-03-26 00:48,2251,2.56,H,No Limit,Normal,247.19,38,Bounty Multi-Entry,USD,,29888,8,279.19,"WSOP-SC: $32 Bounty King of the Spring",684,
GGNetwork,"Bittar2025",272475850,99.36,2026-03-25 15:30,2026-03-26 00:40,1211,8.64,H,No Limit,Normal,-108.00,1085,Bounty,USD,,33020,8,,"WSOP-SC: $108 Bounty Circuit Freezeout",,
GGNetwork,"Bittar2025",272475851,50.6,2026-03-25 16:00,2026-03-26 00:21,908,4.4,H,No Limit,Normal,-55.00,,Deep-Stack Multi-Entry,USD,,30060,8,,"WSOP-SC: $55 Fifty Stack",347,
GGNetwork,"Bittar2025",272382641,23.0,2026-03-25 18:00,2026-03-26 00:11,1998,2.0,H,No Limit,Turbo,-25.00,1739,Bounty,USD,,22309,8,,"GGMasters Bounty Turbo $25, $40K GTD",,
GGNetwork,"Bittar2025",272475887,50.6,2026-03-25 21:05,2026-03-26 00:11,793,4.4,H,No Limit,Normal,-55.00,,6-Max Bounty Deep-Stack Multi-Entry,USD,,11181,6,,"WSOP-SC: $55 Super Closer [Bounty Hyper]",298,
GGNetwork,"Bittar2025",272371600,16.35,2026-03-25 17:05,2026-03-25 23:55,1271,1.42,H,No Limit,Turbo,209.60,12,Deep-Stack Multi-Entry,USD,,24612,7,227.37,"Mini LUCKY SEVENS Superstack Turbo $17.77 [7-Max]",391,
GGNetwork,"Bittar2025",272475881,46.0,2026-03-25 20:00,2026-03-25 23:21,770,4.0,H,No Limit,Super Turbo,-50.00,,6-Max Deep-Stack Multi-Entry,USD,,12108,6,,"WSOP-SC: $50 Super Saver [Hyper]",253,
GGNetwork,"Bittar2025",272408495,19.87,2026-03-25 20:30,2026-03-25 23:20,691,1.73,H,No Limit,Normal,-16.60,415,6-Max Bounty Multi-Entry,USD,,10223,6,5.0,"Daily Last Call $21.60 [Bounty Hyper]",204,
GGNetwork,"Bittar2025",272332270,23.0,2026-03-25 14:00,2026-03-25 23:13,2271,2.0,H,No Limit,Normal,57.00,92,,USD,,33210,8,82.0,"GGMasters Classic $25, $45K GTD",,
GGNetwork,"Bittar2025",272475823,49.68,2026-03-25 13:30,2026-03-25 22:52,4662,4.32,H,No Limit,Normal,147.53,378,Bounty Deep-Stack Multi-Entry,USD,,33744,8,201.53,"WSOP-SC: $54 Bounty Hunters Circuit Edition",2197,
PokerStars,"Mr.Bittar",3975672165,50.0,2026-03-25 14:30,2026-03-25 22:33,2253,5.0,H,No Limit,Normal,-55.00,590,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,29017,8,,"SCOOP 135-M: $55 NLHE [Final Mystery], $125K Gtd",871,
PokerStars,"Mr.Bittar",3984980806,24.55,2026-03-25 12:30,2026-03-25 22:32,1484,2.45,H,No Limit,Normal,35.84,217,Bounty Progressive-Bounty Multi-Entry,USD,,36159,8,62.84,"SCOOP Edition: $27 Daily Eliminator [Progressive KO], $40K Gtd",347,36.72
GGNetwork,"Bittar2025",272401699,49.68,2026-03-25 19:45,2026-03-25 22:25,317,4.32,H,No Limit,Normal,-16.50,52,6-Max Bounty Multi-Entry,USD,,9629,6,37.5,"Bounty Hunters Hyper Special $54",70,
GGNetwork,"Bittar2025",272338410,19.87,2026-03-25 14:30,2026-03-25 22:25,3572,1.73,H,No Limit,Normal,-21.60,,Bounty Deep-Stack Multi-Entry,USD,,28522,8,,"Bounty Hunters Big Game $21.60",1070,
PokerStars,"Mr.Bittar",3984977342,50.0,2026-03-25 14:02,2026-03-25 22:22,874,5.0,H,No Limit,Normal,-110.00,841,Bounty Progressive-Bounty Multi-Entry,USD,,30042,8,,"$55 Mini Bounty Builder HR [Progressive KO], $50K Gtd",233,
PokerStars,"Mr.Bittar",3984977342,50.0,2026-03-25 14:02,2026-03-25 22:22,874,5.0,H,No Limit,Normal,-110.00,1050,Bounty Progressive-Bounty Multi-Entry,USD,,30042,8,,"$55 Mini Bounty Builder HR [Progressive KO], $50K Gtd",233,
GGNetwork,"Bittar2025",272307893,23.0,2026-03-25 12:00,2026-03-25 22:03,4705,2.0,H,No Limit,Normal,-20.00,2673,Bounty,USD,,36185,8,5.0,"GGMasters Bounty Warm-Up $25, $100K GTD",,
PokerStars,"Mr.Bittar",3984980815,20.0,2026-03-25 14:02,2026-03-25 21:51,1209,2.0,H,No Limit,Normal,-17.00,445,Bounty Progressive-Bounty Multi-Entry,USD,,28150,7,5.0,"SCOOP Edition: $22 Wednesday Chameleon [7-Max, 50% Progressive KO], $20K Gtd",243,5.0
GGNetwork,"Bittar2025",272313831,13.8,2026-03-25 12:30,2026-03-25 21:15,3514,1.2,H,No Limit,Normal,-30.00,,Bounty Multi-Entry,USD,,31521,8,,"Bounty Hunters Special $15",1015,
GGNetwork,"Bittar2025",272379641,9.94,2026-03-25 17:45,2026-03-25 21:15,1730,0.86,H,No Limit,Normal,155.47,13,6-Max Bounty Multi-Entry,USD,,12610,6,166.27,"Bounty Hunters Hyper Special $10.80",522,
GGNetwork,"Bittar2025",272314856,40.48,2026-03-25 12:35,2026-03-25 21:14,1568,3.52,H,No Limit,Normal,-14.00,667,Bounty Deep-Stack Multi-Entry,USD,,31187,8,30.0,"Bounty Hunters Forty Stack $44",395,
GGNetwork,"Bittar2025",272379642,18.4,2026-03-25 17:45,2026-03-25 20:09,584,1.6,H,No Limit,Super Turbo,-20.00,,6-Max Multi-Entry,USD,,8690,6,,"Daily Hyper $20",144,
GGNetwork,"Bittar2025",272367316,9.2,2026-03-25 16:45,2026-03-25 19:27,1069,0.8,H,No Limit,Super Turbo,16.68,93,6-Max Multi-Entry,USD,,9754,6,26.68,"Daily Hyper $10",289,
GGNetwork,"Bittar2025",272285888,23.0,2026-03-25 10:00,2026-03-25 19:22,2108,2.0,H,No Limit,Normal,-25.00,1008,Deep-Stack,USD,,33753,8,,"GGMasters Double Stack $25, $40K GTD",,
GGNetwork,"Bittar2025",272354620,18.4,2026-03-25 15:45,2026-03-25 19:21,996,1.6,H,No Limit,Super Turbo,-60.00,,6-Max Multi-Entry,USD,,12985,6,,"Daily Hypersonic $20",314,
PokerStars,"Mr.Bittar",3975672168,31.43,2026-03-25 16:05,2026-03-25 18:49,1480,1.57,H,No Limit,Super Turbo,-66.00,319,Bounty Progressive-Bounty Multi-Entry,USD,,9857,7,,"SCOOP 136-M: $33 NLHE [7-Max, Hyper, Progressive KO, Series Wrap-Up], $60K Gtd",469,
PokerStars,"Mr.Bittar",3975672168,31.43,2026-03-25 16:05,2026-03-25 18:49,1480,1.57,H,No Limit,Super Turbo,-66.00,1367,Bounty Progressive-Bounty Multi-Entry,USD,,9857,7,,"SCOOP 136-M: $33 NLHE [7-Max, Hyper, Progressive KO, Series Wrap-Up], $60K Gtd",469,
GGNetwork,"Bittar2025",272323070,29.44,2026-03-25 13:15,2026-03-25 18:40,911,2.56,H,No Limit,Turbo,-32.00,,Bounty Deep-Stack Multi-Entry,USD,,19504,8,,"Bounty Hunters Deepstack Turbo $32",147,
GGNetwork,"Bittar2025",272310874,19.87,2026-03-25 12:15,2026-03-25 17:44,1258,1.73,H,No Limit,Turbo,-21.60,,Bounty Deep-Stack Multi-Entry,USD,,19741,8,,"Bounty Hunters Deepstack Turbo $21.60",270,
GGNetwork,"Bittar2025",272329122,8.17,2026-03-25 13:45,2026-03-25 17:31,1363,0.71,H,No Limit,Super Turbo,-17.76,,Multi-Entry,USD,,13578,8,,"Daily Hyper Special $8.88 [8-Max]",392,
GGNetwork,"Bittar2025",272329118,18.4,2026-03-25 13:45,2026-03-25 15:53,498,1.6,H,No Limit,Super Turbo,-60.00,,6-Max Multi-Entry,USD,,7723,6,,"Daily Hyper $20",125,
GGNetwork,"Bittar2025",272316961,7.36,2026-03-25 12:45,2026-03-25 15:23,927,0.64,H,No Limit,Super Turbo,-8.00,,6-Max Multi-Entry,USD,,9505,6,,"Daily Hyper $8",248,
GGNetwork,"Bittar2025",272316959,27.6,2026-03-25 12:45,2026-03-25 14:50,270,2.4,H,No Limit,Super Turbo,-30.00,,6-Max Multi-Entry,USD,,7553,6,,"Daily Hyper $30",55,
GGNetwork,"Bittar2025",272139143,23.0,2026-03-24 16:00,2026-03-25 01:48,2490,2.0,H,No Limit,Normal,-17.50,1157,Bounty,USD,,35285,8,7.5,"GGMasters Bounty $25, $50K GTD",,
GGNetwork,"Bittar2025",272475745,50.6,2026-03-24 16:00,2026-03-25 01:38,971,4.4,H,No Limit,Normal,-110.00,,Deep-Stack Multi-Entry,USD,,34701,8,,"WSOP-SC: $55 Fifty Stack",316,
GGNetwork,"Bittar2025",272475744,99.36,2026-03-24 15:30,2026-03-25 00:42,1372,8.64,H,No Limit,Normal,17.00,419,Bounty,USD,,33148,8,125.0,"WSOP-SC: $108 Bounty Circuit Freezeout",,
GGNetwork,"Bittar2025",272475747,29.44,2026-03-24 16:30,2026-03-25 00:36,2213,2.56,H,No Limit,Normal,111.73,157,Bounty Multi-Entry,USD,,29219,8,143.73,"WSOP-SC: $32 Bounty King of the Spring",682,
GGNetwork,"Bittar2025",272475737,13.8,2026-03-24 15:05,2026-03-25 00:22,4205,1.2,H,No Limit,Normal,-15.00,,Deep-Stack Multi-Entry,USD,,33465,8,,"WSOP-SC: $15 Mini Tuesday Classic",1485,
GGNetwork,"Bittar2025",272475782,50.6,2026-03-24 21:05,2026-03-25 00:06,818,4.4,H,No Limit,Normal,-110.00,,6-Max Bounty Deep-Stack Multi-Entry,USD,,10879,6,,"WSOP-SC: $55 Super Closer [Bounty Hyper]",322,
GGNetwork,"Bittar2025",272161671,23.0,2026-03-24 18:00,2026-03-24 23:45,1998,2.0,H,No Limit,Turbo,-25.00,1986,Bounty,USD,,20713,8,,"GGMasters Bounty Turbo $25, $40K GTD",,
PokerStars,"Mr.Bittar",3984397820,9.8,2026-03-24 16:05,2026-03-24 23:43,3553,1.2,H,No Limit,Normal,-2.25,1356,Bounty Progressive-Bounty Multi-Entry,USD,,27483,8,8.75,"SCOOP Side Event: $11 NLHE [8-Max, Progressive KO], $30K Gtd",1318,8.75
GGNetwork,"Bittar2025",272151653,16.35,2026-03-24 17:05,2026-03-24 23:39,1278,1.42,H,No Limit,Turbo,-35.54,,Deep-Stack Multi-Entry,USD,,23648,7,,"Mini LUCKY SEVENS Superstack Turbo $17.77 [7-Max]",334,
GGNetwork,"Bittar2025",272475775,46.0,2026-03-24 20:00,2026-03-24 23:29,765,4.0,H,No Limit,Super Turbo,221.09,21,6-Max Deep-Stack Multi-Entry,USD,,12548,6,271.09,"WSOP-SC: $50 Super Saver [Hyper]",261,
GGNetwork,"Bittar2025",272121785,19.87,2026-03-24 14:30,2026-03-24 23:25,3578,1.73,H,No Limit,Normal,-1.60,1097,Bounty Deep-Stack Multi-Entry,USD,,32118,8,20.0,"Bounty Hunters Big Game $21.60",1081,
